name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2015-03-11,28.6,28.2,28.3,34.5,33.1,33.7,25.6,85.2,3.2,100,100,rain,0,0,28.8,22.3,211.3,1010.5,85.2,,90.5,7.7,3,,2015-03-11T06:54:54,2015-03-11T18:58:14,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-12,28.7,28.1,28.3,34.2,32.8,33.5,25.3,84,5.1,100,100,rain,0,0,30.2,19.1,190.1,1008.7,35.6,,231.7,20.2,8,,2015-03-12T06:54:27,2015-03-12T18:58:09,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-13,28.6,27.8,28.2,34.8,32.9,33.8,26,87.5,4.2,100,100,rain,0,0,27,21.2,205,1008.1,36.1,,227.5,19.7,8,,2015-03-13T06:54:00,2015-03-13T18:58:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-14,28.8,28.1,28.4,34.6,33.4,34,25.7,85.4,3.8,100,100,rain,0,0,28.1,19.4,228.4,1007.4,33.8,,241.9,21,9,,2015-03-14T06:53:33,2015-03-14T18:57:58,0.8,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-15,28.9,28.2,28.5,35.5,33.7,34.6,26.1,87.2,8.2,100,100,rain,0,0,35.6,25.9,228.8,1007.8,51.5,,106.4,9.2,4,,2015-03-15T06:53:06,2015-03-15T18:57:52,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-16,28.2,27.5,27.9,34,31.4,32.6,25.2,85.3,7.3,100,100,rain,0,0,37.1,32.8,216.8,1009,81.1,,96.5,8.2,4,,2015-03-16T06:52:38,2015-03-16T18:57:45,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-17,28,27.7,27.8,33.2,32.5,32.8,25.7,88.1,19,100,100,rain,0,0,33.8,21.2,200.6,1009.5,88.5,,102,8.8,4,,2015-03-17T06:52:10,2015-03-17T18:57:39,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-18,28.3,27.6,27.9,32.8,31.7,32.4,25.1,84.8,12.6,100,100,rain,0,0,30.2,20.9,247.7,1008.4,86.5,,128.9,11.1,5,,2015-03-18T06:51:42,2015-03-18T18:57:32,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-19,32.4,27.5,28.2,39.2,31.9,33.1,25.4,85.5,6.8,100,87.5,rain,0,0,34.6,18,225,1007.3,90.6,10.2,143.2,12.2,5,,2015-03-19T06:51:14,2015-03-19T18:57:25,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65210099999,remote,65201099999"
Lagos,2015-03-20,33.6,26.1,28.6,41.3,26.1,34.1,25.7,84.6,12.8,100,70.83,rain,0,0,34.9,22,214.6,1007.4,91.9,9.7,103.7,8.9,4,,2015-03-20T06:50:45,2015-03-20T18:57:18,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65210099999,65213099999,65202099999,remote,65201099999"
Lagos,2015-03-21,30.4,27.3,28.3,37.8,32.1,34,25.8,86.4,29.7,100,83.33,rain,0,0,33.1,22.3,220.2,1008.7,87.4,9.6,79.8,6.8,3,,2015-03-21T06:50:17,2015-03-21T18:57:11,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,remote,65201099999"
Lagos,2015-03-22,28.2,27.2,27.8,33.2,30.8,32.3,25.2,85.8,12.5,100,95.83,rain,0,0,29.5,19.4,210.3,1009.3,72.5,,127.9,11,5,,2015-03-22T06:49:48,2015-03-22T18:57:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
